"250015592","lanaptdp","","","Bridge Road","","","","Bridge Road","","Kellet Lane","","","","by","","W","E0047441","Nether Kellet","","","Lancaster","","Nether Kellet","","0","U",350184,468046,-2.7633879526,54.1058745661,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T13:48:00",2,"rev","act"
"250015598","lanaptdt","","","Pedders Road","","","","Pedders Road","","Main Street","","","","by","","NE","E0047444","Overton","","","Lancaster","","Overton (Lancs)","","0","U",343383,457962,-2.8655044810,54.0145495077,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-05T15:42:00",2,"rev","act"
"250015394","lanapjwa","","","Lea Barn","","","","Lea Barn","","Eskrigge Lane","","","","by","","W","E0015960","Eskrigge","","","Lancaster","","Eskrigge","","1","U",356804,469320,-2.6623312157,54.1179236573,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-06-17T10:07:00",2,"rev","act"
"25001893","lanatjag","","","Institute","","","","Institute","","Melling Road","","","","by","","S","E0047436","Hornby","","","Lancaster","","Hornby-with-Farleton","","0","U",358539,468296,-2.6356491968,54.1088642219,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T12:00:00",2,"rev","act"
"250020014","lanatmat","","","Euston Road School","","","","Euston Rd/Opp Morecambe Bay CP","","Euston Road","","","","Stop B","","W","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",343738,464283,-2.8612616363,54.0713925043,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2012-05-10T10:18:00",3,"rev","act"
"250020015","lanatmaw","","","Arndale Centre","","","","Central Drive/Arndale Centre","","Central Drive","","","","by","","SW","E0015996","Morecambe","","","Lancaster","","Morecambe","","1","U",343542,464300,-2.8642596126,54.0715237904,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:48:00",2,"rev","act"
"250020016","lanatmda","","","Empire Shopping","","","","Marine Rd West/Empire Shopping","","Marine Road West","","","","by","","S","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",342751,464103,-2.8763084915,54.0696659877,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:43:00",1,"rev","act"
"250020019","lanatmdj","","","Regent Road","","","","Regent Road/Marine Rd West","","Marine Road West","","","","opp","","NE","E0016030","West End","Morecambe","","Lancaster","","West End","","0","U",342469,463764,-2.8805526635,54.0665880961,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:17:00",2,"rev","act"
"250020008","lanatmad","","","Hazelrigg Lane","","","","GALGATE Level A6 Northbound","","Preston Lancaster Road","","","","opp","","N","E0015962","Galgate","","","Lancaster","","Galgate","","0","U",348167,456330,-2.7922267231,54.0003866228,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T09:47:00",2,"rev","act"
"25001892","lanatjad","","","Wenning Stores","","","","Wenning Stores","","Melling Road","","","","by","","N","E0047436","Hornby","","","Lancaster","","Hornby-with-Farleton","","0","U",358523,468296,-2.6358939036,54.1088629287,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-08-17T14:07:00",3,"rev","act"
"250020032","lanatmgm","","","Parliament Street","","","","Parliament Street","","Parliament Street","","","","by","","NE","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",348000,462231,-2.7957862889,54.0534005691,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T08:38:00",3,"rev","act"
"250020035","lanatmgp","","","Pointer","","","","Meadowside South Road","","South Road","","","","by","","SE","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347918,461030,-2.7968321058,54.0425992380,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-05-13T13:24:00",5,"rev","act"
"250020036","lanatmgt","","","Sulby Drive","","","","Sulby Drive/A6 South","","Greaves Road","","","","opp","","S","E0016025","Greaves","Lancaster","","Lancaster","","Greaves","","0","U",347969,460762,-2.7960073348,54.0401959563,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-05-13T13:25:00",3,"rev","act"
"250020037","lanatmgw","","","Belle Vue Terrace","","","","Greaves Hotel","","Greaves Road","","","","by","","S","E0016025","Greaves","Lancaster","","Lancaster","","Greaves","","0","U",348001,460429,-2.7954615874,54.0372066112,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-05-13T13:25:00",3,"rev","act"
"250020038","lanatmja","","","Lily Grove","","","","Lily Grove/A6 South","","Scotforth Road","","","","by","","S","E0016025","Greaves","Lancaster","","Lancaster","","Greaves","","0","U",348025,460244,-2.7950634362,54.0355464904,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T15:15:00",2,"rev","act"
"250020041","lanatmjg","","","Whinfell Drive","","","","Whinfell Drive (South)","","Scotforth Road","","","","by","","S","E0016015","Scotforth","Lancaster","","Lancaster","","Scotforth","","0","U",348028,459017,-2.7948072474,54.0245200650,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T09:04:00",2,"rev","act"
"250020044","lanatmjm","","","Hazelrigg Lane","","","","Level A6 Southbound","","Preston Lancaster Road","","","","by","","S","E0015962","Galgate","","","Lancaster","","Galgate","","0","U",348205,456232,-2.7916303601,53.9995097374,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T09:47:00",2,"rev","act"
"250020045","lanatmjp","","","Police Station","","","","Police Station","","Preston Lancaster Road","","","","o/s","","S","E0015962","Galgate","","","Lancaster","","Galgate","","1","U",348371,455635,-2.7889967835,53.9941612720,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T09:53:00",2,"rev","act"
"25001889","lanatgwm","","","George Washington","","","","George Washington","","Main Street","","","","by","","NE","N0078731","Warton","","","Lancaster","","Warton","","1","U",349847,472393,-2.7692650833,54.1449067265,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-09-28T11:47:00",3,"rev","act"
"25001890","lanatgwp","","","Manor Crescent","","","","Manor Lane (west)","","Manor Lane","","","","by","","W","E0047450","Slyne-with-Hest","","","Lancaster","","Slyne-with-Hest","","0","U",347674,466015,-2.8014202056,54.0873730501,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-20T15:53:00",2,"rev","act"
"25001891","lanatgwt","","","Dalton Road East","","","","Dalton Road Top (East)","","Dalton Road","","","","by","","E","N0078714","Freehold","Lancaster","","Lancaster","","Freehold","","0","U",348507,461832,-2.7879748572,54.0498658692,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-10-10T10:42:00",3,"rev","act"
"250020031","lanatmgj","","","Red Cross","","","","Skerton Hotel","","Owen Road","","","","o/s","","SE","E0016017","Skerton","Lancaster","","Lancaster","","Skerton","","0","U",347871,462427,-2.7977902975,54.0551489051,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T11:09:00",2,"rev","act"
"250020027","lanatmgd","","","Scale Hall","","","","Morecambe Rd (east)/Scale Hall","","Morecambe Road","","","","by","","SE","E0016014","Scale Hall","Lancaster","","Lancaster","","Scale Hall","","1","U",346578,462566,-2.8175639039,54.0562653910,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-10-10T14:43:00",3,"rev","act"
"250020025","lanatmdw","","","Rosebery Ave","","","","Rosebery Ave/Lancaster Rd E","","Lancaster Road","","","","by","","SE","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",344525,464037,-2.8491914212,54.0692673285,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T09:00:00",2,"rev","act"
"250020026","lanatmga","","","Christie Ave","","","","Christie Ave/Lancaster Road E","","Lancaster Road","","","","by","","E","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",344853,463866,-2.8441487620,54.0677659084,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:59:00",2,"rev","act"
"25001894","lanatjaj","","","Borwick Lane End","","","","Borwick Lane End","","Main Street","","","","by","","SW","N0078731","Warton","","","Lancaster","","Warton","","0","U",350066,472605,-2.7659480197,54.1468332696,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-14T12:02:00",2,"rev","act"
"250020012","lanatmam","","","ALDI","","","","Scale Hall ALDI","","Morecambe Road","","","","by","","NW","E0016014","Scale Hall","Lancaster","","Lancaster","","Scale Hall","","1","U",346482,462631,-2.8190417244,54.0568395438,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T10:35:00",1,"rev","act"
"250020013","lanatmap","","","Homfray Avenue","","","","Homfray Ave/Morecambe Road W","","Morecambe Road","","","","by","","NW","E0016031","White Lund","Morecambe","","Lancaster","","White Lund","","0","U",345429,463521,-2.8352861716,54.0647269860,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-22T10:27:00",3,"rev","act"
"250020046","lanatmjt","","","Crossroads","","","","Crossroads A6 Southbound","","Preston Lancaster Road","","","","by","","S","E0015962","Galgate","","","Lancaster","","Galgate","","0","U",348381,455437,-2.7888106223,53.9923828855,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-09-08T14:17:00",3,"rev","act"
"250020009","lanatmag","","","Bowling Green","","","","Scotforth Road/Post Office","","Scotforth Road","","","","opp","","N","E0016015","Scotforth","Lancaster","","Lancaster","","Scotforth","","0","U",348005,459490,-2.7952394116,54.0287684727,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-05-13T13:28:00",3,"rev","act"
"250020011","lanatmaj","","","Queens Square","","","","Queens Square A6 North","","King Street","","","","by","","NW","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347636,461475,-2.8012149891,54.0465697037,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-09-29T15:14:00",5,"rev","act"
"250020021","lanatmdm","","","Empire Shops","","","","Marine Rd W/Empire Shops","","Marine Road West","","","","opp","","N","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",342755,464174,-2.8762608148,54.0703044740,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:43:00",1,"rev","act"
"250020023","lanatmdp","","","Bus Station","","","","Bus Station","","Central Drive","","","","Stand 3","","","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",343094,464211,-2.8710881380,54.0706746037,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",4,"rev","act"
"250020024","lanatmdt","","","County Garage","","","","County Garage/Lancaster Rd E","","Lancaster Road","","","","opp","","SE","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",344171,464147,-2.8546204458,54.0702175338,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-20T10:52:00",3,"rev","act"
"250020304","lanawajp","","","Bus Station","","","","Bus Station Std 5","","Wood Street","","","","Stand 5","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347678,461910,-2.8006487911,54.0504831900,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020305","lanawajt","","","Wood Street","","","","Bus Station","","Wood Street","","","","Stand C3","","","E0057514","Lancaster","","","Lancaster","","City Centre","","1","U",347700,461930,-2.8003162584,54.0506651609,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-19T12:10:00",6,"del","del"
"250020306","lanawajw","","","Chapel Street","","","","Bus Station","","Chapel Street","","","","Stand D3","","","E0057514","Lancaster","","","Lancaster","","Lancaster","","1","U",347739,461935,-2.7997215040,54.0507140576,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-19T12:11:00",5,"del","del"
"25002141","lanawdjg","","","Lancaster Road","","","","SLYNE Lancaster Road","","Lancaster Road","","","","by","","N","E0056129","The Trough","","","Lancaster","","The Trough","","0","U",347628,464655,-2.8018876325,54.0751465244,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-01-28T09:33:00",3,"rev","act"
"25002173","lanawdjp","","","Hawthorn Road","","","","Hawthorn Road","","Main Road","","","","by","","NW","E0015975","Detron Gate","","","Lancaster","","Detron Gate","","0","U",348583,468858,-2.7880097941,54.1130138675,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T12:04:00",3,"rev","act"
"25003066","lanawdmg","","","Victoria","","","","Victoria","","Willow Lane","","","","opp","","NE","N0078707","Marsh","Lancaster","","Lancaster","","Marsh","","0","U",346843,461917,-2.8134022544,54.0504605006,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-10-05T11:51:00",3,"rev","act"
"250020312","lanawamg","","","Bus Station","","","","Bus Station Std 13","","Cable Street","","","","Stand 13","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347664,461919,-2.8008641575,54.0505626463,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020313","lanawamj","","","Bus Station","","","","Bus Station","","Wood Street","","","","Stand 14","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347665,461915,-2.8008481938,54.0505268012,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020314","lanawamp","","","Bus Station","","","","Bus Station","","Damside Street","","","","Stand 15","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347666,461911,-2.8008322301,54.0504909562,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020315","lanawamt","","","Bus Station","","","","Bus Station Std 16","","Damside Street","","","","Stand 16","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347666,461906,-2.8008313658,54.0504460227,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020358","lanawdag","","","War Memorial","","","","War Memorial","","Market Street","","","","Stop 3","","SE","E0047428","Carnforth","","","Lancaster","","Carnforth","","1","U",349815,470640,-2.7694627479,54.1291500289,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-02-11T13:57:00",3,"rev","act"
"250020316","lanawamw","","","Bus Station","","","","Bus Station Std 17","","Damside Street","","","","Stand 17","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347667,461903,-2.8008155750,54.0504191643,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020317","lanawapa","","","Bus Station","","","","Bus Station Std 18","","Damside Street","","","","Stand 18","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347668,461898,-2.8007994385,54.0503743326,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020318","lanawapd","","","Bus Station","","","","Bus Station Std 19","","Damside Street","","","","Stand 19","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347668,461894,-2.8007987471,54.0503383858,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",4,"rev","act"
"250020319","lanawapg","","","Dalton Square","","","","Dalton Square","","Dalton Square","","","","Stand I","","W","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347864,461647,-2.7977628742,54.0481385698,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2014-07-18T12:10:00",2,"rev","act"
"250020307","lanawama","","","New Inn","","New Inn","","New Inn","","Hornby Road","","","","o/s","","W","N0064932","Wray","","","Lancaster","","Wray","","0","U",360093,467677,-2.6118000273,54.1034245133,"BCT","CUS","TIP","","","","087","2006-08-24T00:00:00","2012-05-23T09:16:00",6,"rev","act"
"250020311","lanawamd","","","Bus Station","","","","Bus Station Std 12","","Cable Street","","","","Stand 12","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347664,461923,-2.8008648490,54.0505985931,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020073","lanatmwt","","","Homfray Avenue","","","","Homfray Ave/Morecambe Road E","","Morecambe Road","","","","opp","","SE","E0016031","White Lund","Morecambe","","Lancaster","","White Lund","","0","U",345471,463505,-2.8346416420,54.0645876557,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-22T10:26:00",3,"rev","act"
"250020074","lanatpad","","","Morecambe Road School","","","","Morecambe Road School (East)","","Morecambe Road","","","","opp","","SE","E0016031","White Lund","Morecambe","","Lancaster","","White Lund","","0","U",345614,463382,-2.8324348851,54.0634974467,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-11-07T15:33:00",4,"rev","act"
"250020117","lanatpmd","","","Village Hall","","","","School House","","Main Street","","","","o/s","","N","E0047456","Whittington","","","Lancaster","","Whittington (Lancs)","","0","U",360130,476086,-2.6123485758,54.1789984379,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T12:07:00",2,"rev","act"
"250020218","lanawagt","","","White Lund Est","","","","White Lund Est Northgate","","Northgate","","","","by","","SW","E0016031","White Lund","Morecambe","","Lancaster","","White Lund","","0","U",344839,463264,-2.8442528839,54.0623544886,"BCT","CUS","TIP","","","","087","2006-08-24T00:00:00","2011-05-12T12:44:00",3,"rev","act"
"250020300","lanawajd","","","Bus Station","","","","Bus Station Std 1","","Wood Street","","","","Stand 1","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347682,461894,-2.8005849373,54.0503398097,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",4,"rev","act"
"250020301","lanawajg","","","Bus Station","","","","Bus Station Std 2","","Wood Street","","","","Stand 2","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347680,461898,-2.8006161729,54.0503755531,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020302","lanawajm","","","Bus Station","","","","Bus Station Std 3","","Wood Street","","","","Stand 3","","","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","1","U",347679,461902,-2.8006321363,54.0504113982,"BCS","","TIP","","","","087","2006-08-24T00:00:00","2014-11-13T12:45:00",3,"rev","act"
"250020071","lanatmwm","","","The Shrimp","","","","The Shrimp Lancaster Road S","","Lancaster Road","","","","opp","","SE","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",345096,463784,-2.8404212345,54.0670550126,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-20T10:59:00",3,"rev","act"
"250020072","lanatmwp","","","The Shrimp Roundabout","","","","The Shrimp Roundabout","","Morecambe Road","","","","by","","SE","E0016031","White Lund","Morecambe","","Lancaster","","White Lund","","0","U",345309,463640,-2.8371409587,54.0657836423,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T10:14:00",2,"rev","act"
"250020080","lanatpag","","","Windermere Road","","","","Windermere Road (east)","","Windermere Road","","","","by","","E","E0047428","Carnforth","","","Lancaster","","Carnforth","","0","U",350350,469742,-2.7611286244,54.1211320660,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2012-10-01T15:56:00",3,"rev","act"
"250020081","lanatpaj","","","Dalton Road West","","","","Dalton Road Top (West)","","Dalton Road","","","","by","","W","N0078714","Freehold","Lancaster","","Lancaster","","Freehold","","1","U",348502,461824,-2.7880498563,54.0497934750,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-10-10T10:43:00",3,"rev","act"
"250020112","lanatpjm","","","Infirmary","","","","Royal Lancaster Infirmary","","South Road","","","","opp","","SE","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347808,461198,-2.7985406796,54.0440978610,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2015-05-13T13:23:00",4,"rev","act"
"250020113","lanatpjp","","","Stanley Road","","","","Opp Heysham Road Depot","","Heysham Road","","","","opp","","NE","E0016013","Sandylands","Morecambe","","Lancaster","","Sandylands (Morecambe)","","0","U",342008,463372,-2.8875205644,54.0630136211,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-06-17T13:58:00",2,"rev","act"
"250020114","lanatpjt","","","Cross","","","","Cross","","Nether Kellet Road","","","","opp","","N","E0047442","Over Kellet","","","Lancaster","","Over Kellet","","1","U",351999,469972,-2.7359382699,54.1233559396,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T13:42:00",2,"rev","act"
"250020115","lanatpjw","","","Manor Crescent","","","","Manor Lane (east)","","Manor Lane","","","","opp","","E","E0047450","Slyne-with-Hest","","","Lancaster","","Slyne-with-Hest","","0","U",347613,466043,-2.8023574903,54.0876184597,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-20T15:53:00",3,"rev","act"
"250020116","lanatpma","","","School stop","","","","White Lund Road (East)","","Westgate","","","","by","","E","E0056128","Westgate","Morecambe","","Lancaster","","Westgate","","0","U",344426,463186,-2.8505476868,54.0616090755,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T09:21:00",2,"rev","act"
"250020082","lanatpam","","","Shops","","","","","","Sugham Lane","","","","opp","","W","E0016032","Kingsway","Morecambe","","Lancaster","","Kingsway","","1","U",341968,461855,-2.8878407854,54.0493766123,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-10-10T12:56:00",3,"rev","act"
"250020084","lanatpap","","","Moor Hospital","","","","Opp Moor Hospital","","Quernmore Road","","","","opp","","SE","N0078733","Standen Gate","","","Lancaster","","Standen Gate","","0","U",349573,461513,-2.7716417213,54.0471046876,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-14T12:11:00",2,"rev","act"
"250020086","lanatpat","","","Denmark Street","","","","Denmark Street (North)","","Willow Lane","","","","opp","","N","N0078707","Marsh","Lancaster","","Lancaster","","Marsh","","0","U",346404,461366,-2.8200091767,54.0454633087,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-20T10:18:00",3,"rev","act"
"250020088","lanatpaw","","","Kentmere Grove","","","","Branksome Drive (East)","","Branksome Drive","","","","opp","","NE","N0078703","Branksome","Morecambe","","Lancaster","","Branksome","","0","U",344741,463663,-2.8458228499,54.0659296111,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-06-10T11:49:00",3,"rev","act"
"250020089","lanatpda","","","Highfield Crescent","","","","Frontierland (South)","","Marine Road West","","","","by","","SW","E0015996","Morecambe","","","Lancaster","","Morecambe","","0","U",342627,463907,-2.8781658974,54.0678908155,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:42:00",3,"rev","act"
"250020090","lanatpdg","","","Proctors Farm","","","","Wray Hall","","Wennington Road","","","","opp","","SW","N0064932","Wray","","","Lancaster","","Wray","","0","U",360286,467671,-2.6088478328,54.1033855654,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2012-05-24T12:08:00",4,"rev","act"
"250020091","lanatpdj","","","Kenwood Avenue","","","","Kenwood Avenue (West)","","Kenwood Avenue","","","","by","","W","E0016030","West End","Morecambe","","Lancaster","","West End (Morecambe)","","0","U",343226,463738,-2.8689824806,54.0664385755,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T08:24:00",2,"rev","act"
"250020093","lanatpdm","","","Common Garden Street","","Common Garden Street","","Common Garden Street","","Common Garden Street","","","","Stop A","","E","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347661,461584,-2.8008520615,54.0475517976,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-07-19T15:46:00",7,"rev","act"
"250020094","lanatpdp","","","Common Garden Street","","Common Garden Street","","Common Garden Street","","Common Garden Street","","","","Stop C","","E","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347638,461584,-2.8012032968,54.0475494574,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-10-24T12:52:00",6,"rev","act"
"250020095","lanatpdt","","","George Street","","Stand E","","George Street","","George Street","","","","Stand E","","W","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347765,461488,-2.7992473055,54.0466996427,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2011-10-24T12:53:00",5,"rev","act"
"250020096","lanatpdw","","","Dalton Square","","","","Dalton Square","","Dalton Square","","","","Stand H","","N","N0078718","Lancaster City Centre","Lancaster","","Lancaster","","Lancaster City Centre","","0","U",347883,461620,-2.7974680715,54.0478978537,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2014-07-18T12:07:00",5,"rev","act"
"250020103","lanatpgj","","","Haydock Road","","","","Newmarket Avenue (South)","","Newmarket Avenue","","","","by","","S","N0078717","The Racecourses","Lancaster","","Lancaster","","The Racecourses","","0","U",348626,459531,-2.7857672503,54.0291992689,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-06-21T15:06:00",3,"rev","act"
"250020104","lanatpgm","","","Middleton Road","","","","Opp Towers","","Middleton Road","","","","opp","","N","E0015978","Heysham","Morecambe","","Lancaster","","Heysham","","0","U",341418,461012,-2.8960770134,54.0417386922,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-05T16:00:00",1,"rev","act"
"250020105","lanatpgp","","","Day Nursery","","","","Lambs Garage","","Station Road","","","","by","","S","E0047436","Hornby","","","Lancaster","","Hornby-with-Farleton","","0","U",358534,468194,-2.6357116392,54.1079471507,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2013-05-02T09:06:00",3,"rev","act"
"250020106","lanatpgt","","","Asda","","",""," Asda","","Northgate","","","","opp","","SE","E0016031","White Lund","Morecambe","","Lancaster","","White Lund","","0","U",345822,462649,-2.8291260549,54.0569322113,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T10:22:00",2,"rev","act"
"250020107","lanatpgw","","","Cork Road","","","","Cork Road (North)","","Coulston Road","","","","opp","","NE","E0015942","Bowerham","Lancaster","","Lancaster","","Bowerham","","1","U",348590,460633,-2.7865037332,54.0390990749,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2016-04-26T15:31:00",3,"rev","act"
"250020108","lanatpja","","","Summersgill Rd","","","","Marshaw Road (west)","","Morecambe Road","","","","by","","E","E0016014","Scale Hall","Lancaster","","Lancaster","","Scale Hall","","0","U",346743,462490,-2.8150302802,54.0555995150,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T10:36:00",2,"rev","act"
"250020109","lanatpjd","","","Business Park","","","","Business Park","","Caton Road","","","","opp","","SW","N0078712","Caton Road","","","Lancaster","","Caton Road","","1","U",349163,464070,-2.7783324694,54.0700434128,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-06T14:01:00",2,"rev","act"
"250020110","lanatpjg","","","Islamic College","","","","Royal Albert","","Ashton Road","","","","o/s","","S","E0015974","Haverbreaks","Lancaster","","Lancaster","","Haverbreaks","","1","U",347535,459965,-2.8024958148,54.0329894875,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-10T12:21:00",3,"rev","act"
"2500699","lanawtdg","","","Croftlands","","","","Croftlands","","Croftlands","","","","by","","E","N0078731","Warton","","","Lancaster","","Warton","","0","U",350168,472788,-2.7644169347,54.1484877483,"BCT","MKD","TIP","","","","087","2006-08-24T00:00:00","2010-05-14T12:03:00",2,"rev","act"
